,STATION,DAY,Entered,Exited,IMPRESSIONS
2439,TIMES SQ-42 ST,14,104283.0,90528.0,194811.0
2440,TIMES SQ-42 ST,15,102487.0,93914.0,196401.0
2441,TIMES SQ-42 ST,16,103385.0,92350.0,195735.0
2442,TOMPKINSVILLE,10,632.0,0.0,632.0
2443,TOMPKINSVILLE,11,381.0,0.0,381.0
2444,TOMPKINSVILLE,12,748.0,0.0,748.0
2445,TOMPKINSVILLE,13,884.0,0.0,884.0
2446,TOMPKINSVILLE,14,819.0,0.0,819.0
2447,TOMPKINSVILLE,15,963.0,0.0,963.0
2448,TOMPKINSVILLE,16,898.0,0.0,898.0
2449,TREMONT AV,10,5799.0,3611.0,9410.0
2450,TREMONT AV,11,4843.0,3777.0,8620.0
2451,TREMONT AV,12,9388.0,5851.0,15239.0
2452,TREMONT AV,13,10545.0,6363.0,16908.0
2453,TREMONT AV,14,10887.0,6566.0,17453.0
2454,TREMONT AV,15,10971.0,6584.0,17555.0
2455,TREMONT AV,16,10729.0,6483.0,17212.0
2456,TWENTY THIRD ST,10,4.0,72.0,76.0
2457,TWENTY THIRD ST,11,0.0,117.0,117.0
2458,TWENTY THIRD ST,12,9518.0,11385.0,20903.0
2459,TWENTY THIRD ST,13,9825.0,12993.0,22818.0
2460,TWENTY THIRD ST,14,10872.0,12973.0,23845.0
2461,TWENTY THIRD ST,15,10985.0,13036.0,24021.0
2462,TWENTY THIRD ST,16,9570.0,12509.0,22079.0
2463,UNION ST,10,3029.0,2844.0,5873.0
2464,UNION ST,11,3284.0,3083.0,6367.0
2465,UNION ST,12,6065.0,4574.0,10639.0
2466,UNION ST,13,6699.0,5250.0,11949.0
2467,UNION ST,14,6813.0,5260.0,12073.0
2468,UNION ST,15,6828.0,5328.0,12156.0
2469,UNION ST,16,6468.0,5302.0,11770.0
2470,UTICA AV,10,10450.0,7033.0,17483.0
2471,UTICA AV,11,9404.0,7445.0,16849.0
2472,UTICA AV,12,15408.0,11237.0,26645.0
2473,UTICA AV,13,17292.0,12656.0,29948.0
2474,UTICA AV,14,17412.0,13091.0,30503.0
2475,UTICA AV,15,17945.0,12912.0,30857.0
2476,UTICA AV,16,17540.0,12880.0,30420.0
2477,V.CORTLANDT PK,10,4538.0,2179.0,6717.0
2478,V.CORTLANDT PK,11,3649.0,2129.0,5778.0
2479,V.CORTLANDT PK,12,7387.0,2992.0,10379.0
2480,V.CORTLANDT PK,13,8446.0,3359.0,11805.0
2481,V.CORTLANDT PK,14,8151.0,3219.0,11370.0
2482,V.CORTLANDT PK,15,8386.0,3275.0,11661.0
2483,V.CORTLANDT PK,16,8490.0,3412.0,11902.0
2484,VAN SICLEN AV,10,4975.0,4642.0,9617.0
2485,VAN SICLEN AV,11,4566.0,5274.0,9840.0
2486,VAN SICLEN AV,12,8533.0,8155.0,16688.0
2487,VAN SICLEN AV,13,9974.0,10073.0,20047.0
2488,VAN SICLEN AV,14,9997.0,9960.0,19957.0
2489,VAN SICLEN AV,15,9974.0,10027.0,20001.0
2490,VAN SICLEN AV,16,10069.0,9977.0,20046.0
2491,VAN SICLEN AVE,10,1895.0,1534.0,3429.0
2492,VAN SICLEN AVE,11,1640.0,1667.0,3307.0
2493,VAN SICLEN AVE,12,3112.0,2758.0,5870.0
2494,VAN SICLEN AVE,13,3479.0,2991.0,6470.0
2495,VAN SICLEN AVE,14,3550.0,3072.0,6622.0
2496,VAN SICLEN AVE,15,3472.0,3020.0,6492.0
2497,VAN SICLEN AVE,16,3570.0,3168.0,6738.0
2498,VERNON-JACKSON,10,8400.0,6697.0,15097.0
2499,VERNON-JACKSON,11,8360.0,7308.0,15668.0
2500,VERNON-JACKSON,12,15608.0,10526.0,26134.0
2501,VERNON-JACKSON,13,16536.0,11517.0,28053.0
2502,VERNON-JACKSON,14,16965.0,11916.0,28881.0
2503,VERNON-JACKSON,15,17295.0,11992.0,29287.0
2504,VERNON-JACKSON,16,17052.0,12092.0,29144.0
2505,W 4 ST-WASH SQ,10,22870.0,29078.0,51948.0
2506,W 4 ST-WASH SQ,11,27159.0,27723.0,54882.0
2507,W 4 ST-WASH SQ,12,40583.0,38483.0,79066.0
2508,W 4 ST-WASH SQ,13,44278.0,40729.0,85007.0
2509,W 4 ST-WASH SQ,14,42368.0,42293.0,84661.0
2510,W 4 ST-WASH SQ,15,43664.0,42069.0,85733.0
2511,W 4 ST-WASH SQ,16,46644.0,40271.0,86915.0
2512,W 8 ST-AQUARIUM,10,2033.0,2103.0,4136.0
2513,W 8 ST-AQUARIUM,11,1907.0,1851.0,3758.0
2514,W 8 ST-AQUARIUM,12,2696.0,2074.0,4770.0
2515,W 8 ST-AQUARIUM,13,2367.0,1734.0,4101.0
2516,W 8 ST-AQUARIUM,14,2491.0,1774.0,4265.0
2517,W 8 ST-AQUARIUM,15,2386.0,1676.0,4062.0
2518,W 8 ST-AQUARIUM,16,2294.0,1738.0,4032.0
2519,WAKEFIELD/241,10,3319.0,3224.0,6543.0
2520,WAKEFIELD/241,11,2782.0,3030.0,5812.0
2521,WAKEFIELD/241,12,5276.0,5239.0,10515.0
2522,WAKEFIELD/241,13,5806.0,5738.0,11544.0
2523,WAKEFIELD/241,14,5811.0,5860.0,11671.0
2524,WAKEFIELD/241,15,5932.0,5806.0,11738.0
2525,WAKEFIELD/241,16,5845.0,5850.0,11695.0
2526,WALL ST,10,13692.0,12991.0,26683.0
2527,WALL ST,11,12982.0,11863.0,24845.0
2528,WALL ST,12,47996.0,43330.0,91326.0
2529,WALL ST,13,52038.0,46003.0,98041.0
2530,WALL ST,14,53351.0,45945.0,99296.0
2531,WALL ST,15,52435.0,45825.0,98260.0
2532,WALL ST,16,48116.0,41761.0,89877.0
2533,WEST FARMS SQ,10,4587.0,2744.0,7331.0
2534,WEST FARMS SQ,11,4044.0,2917.0,6961.0
2535,WEST FARMS SQ,12,6926.0,4774.0,11700.0
2536,WEST FARMS SQ,13,7594.0,5361.0,12955.0
2537,WEST FARMS SQ,14,8411.0,5259.0,13670.0
2538,WEST FARMS SQ,15,6501.0,4785.0,11286.0
2539,WEST FARMS SQ,16,7006.0,6050.0,13056.0
2540,WESTCHESTER SQ,10,2991.0,2959.0,5950.0
2541,WESTCHESTER SQ,11,2423.0,2625.0,5048.0
2542,WESTCHESTER SQ,12,5969.0,5320.0,11289.0
2543,WESTCHESTER SQ,13,7699.0,6317.0,14016.0
2544,WESTCHESTER SQ,14,7633.0,6221.0,13854.0
2545,WESTCHESTER SQ,15,7622.0,6307.0,13929.0
2546,WESTCHESTER SQ,16,7542.0,6129.0,13671.0
2547,WHITEHALL S-FRY,10,12631.0,12248.0,24879.0
2548,WHITEHALL S-FRY,11,11704.0,10997.0,22701.0
2549,WHITEHALL S-FRY,12,17956.0,17463.0,35419.0
2550,WHITEHALL S-FRY,13,17330.0,16619.0,33949.0
2551,WHITEHALL S-FRY,14,17741.0,17006.0,34747.0
2552,WHITEHALL S-FRY,15,17314.0,16967.0,34281.0
2553,WHITEHALL S-FRY,16,16872.0,16188.0,33060.0
2554,WHITLOCK AV,10,959.0,1038.0,1997.0
2555,WHITLOCK AV,11,942.0,1049.0,1991.0
2556,WHITLOCK AV,12,1552.0,1565.0,3117.0
2557,WHITLOCK AV,13,1924.0,2041.0,3965.0
2558,WHITLOCK AV,14,1971.0,2074.0,4045.0
2559,WHITLOCK AV,15,2054.0,2036.0,4090.0
2560,WHITLOCK AV,16,2349.0,2230.0,4579.0
2561,WILSON AV,10,2949.0,2309.0,5258.0
2562,WILSON AV,11,2909.0,2690.0,5599.0
2563,WILSON AV,12,4109.0,3453.0,7562.0
2564,WILSON AV,13,4511.0,4336.0,8847.0
2565,WILSON AV,14,4545.0,4259.0,8804.0
2566,WILSON AV,15,4602.0,4207.0,8809.0
2567,WILSON AV,16,4729.0,4451.0,9180.0
2568,WINTHROP ST,10,2885.0,652.0,3537.0
2569,WINTHROP ST,11,2446.0,646.0,3092.0
2570,WINTHROP ST,12,6950.0,1409.0,8359.0
2571,WINTHROP ST,13,7709.0,1666.0,9375.0
2572,WINTHROP ST,14,7824.0,1737.0,9561.0
2573,WINTHROP ST,15,7819.0,1722.0,9541.0
2574,WINTHROP ST,16,7647.0,1638.0,9285.0
2575,WOODHAVEN BLVD,10,14574.0,10201.0,24775.0
2576,WOODHAVEN BLVD,11,13230.0,8935.0,22165.0
2577,WOODHAVEN BLVD,12,25435.0,13656.0,39091.0
2578,WOODHAVEN BLVD,13,27658.0,14206.0,41864.0
2579,WOODHAVEN BLVD,14,27985.0,14520.0,42505.0
2580,WOODHAVEN BLVD,15,28268.0,14428.0,42696.0
2581,WOODHAVEN BLVD,16,29069.0,15649.0,44718.0
2582,WOODLAWN,10,4401.0,1496.0,5897.0
2583,WOODLAWN,11,3850.0,1354.0,5204.0
2584,WOODLAWN,12,7669.0,1705.0,9374.0
2585,WOODLAWN,13,8422.0,2033.0,10455.0
2586,WOODLAWN,14,8507.0,2124.0,10631.0
2587,WOODLAWN,15,8172.0,1999.0,10171.0
2588,WOODLAWN,16,8006.0,1919.0,9925.0
2589,WORLD TRADE CTR,10,8295.0,7497.0,15792.0
2590,WORLD TRADE CTR,11,9783.0,9262.0,19045.0
2591,WORLD TRADE CTR,12,16412.0,9582.0,25994.0
2592,WORLD TRADE CTR,13,15837.0,8695.0,24532.0
2593,WORLD TRADE CTR,14,15652.0,8538.0,24190.0
2594,WORLD TRADE CTR,15,15927.0,8981.0,24908.0
2595,WORLD TRADE CTR,16,16131.0,9080.0,25211.0
2596,YORK ST,10,9535.0,7628.0,17163.0
2597,YORK ST,11,8502.0,8001.0,16503.0
2598,YORK ST,12,11062.0,5711.0,16773.0
2599,YORK ST,13,10673.0,5579.0,16252.0
2600,YORK ST,14,10865.0,5625.0,16490.0
2601,YORK ST,15,11041.0,5497.0,16538.0
2602,YORK ST,16,10824.0,5845.0,16669.0
2603,ZEREGA AV,10,1288.0,1060.0,2348.0
2604,ZEREGA AV,11,1081.0,1081.0,2162.0
2605,ZEREGA AV,12,2382.0,2092.0,4474.0
2606,ZEREGA AV,13,2834.0,2519.0,5353.0
2607,ZEREGA AV,14,2837.0,2539.0,5376.0
2608,ZEREGA AV,15,2909.0,2609.0,5518.0
2609,ZEREGA AV,16,2858.0,2463.0,5321.0
